endTime,artistName,trackName,msPlayed
2024-10-26 16:59,Frank Ocean,Ivy,1741
2024-10-26 16:59,"Tyler, The Creator",NEW MAGIC WAND,998
2024-10-26 16:59,Flume,Smoke & Retribution (feat. feat. Vince Staples & Kučka),1021
2024-10-26 16:59,"Tyler, The Creator",Jamba (feat. Hodgy),534
2024-10-26 17:01,Disclosure,In My Arms - Edit,142663
2024-10-26 17:03,John Summit,Go Back (feat. Julia Church),119736
2024-10-26 17:04,Friction,Your Love,28630
2024-10-26 17:04,Jax Jones,Feels,2832
2024-10-26 17:04,Dombresky,Soul Sacrifice,24980
2024-10-26 17:04,Thys,Make It,2345
2024-10-26 17:05,enta,Keep Your Distance (Mixed),64296
2024-10-26 17:07,Atlantic Connection,Something in My Soul,115728
2024-10-27 01:19,Matroda,4U,180703
2024-10-27 01:23,Empire Of The Sun,We Are The People - southstar Remix,236068
2024-10-27 01:24,Matroda,Can’t Fight The Feeling,40961
2024-10-27 01:53,Future,The Percocet & Stripper Joint,33924
2024-10-27 01:55,Odd Mob,Losing Control,155167
2024-10-27 01:56,OMNOM,By Myself (feat. XKYLAR),51989
2024-10-27 01:57,Disclosure,Arachnids,83150
2024-10-27 01:58,Disclosure,White Noise,68475
2024-10-27 02:01,Anti Up,Freaky Feed Me,159358
2024-10-27 02:02,Wax Motif,Skank N Flex (w/ Scrufizzer),58955
2024-10-27 02:04,Mance,Checkpoint,124551
2024-10-27 02:06,Playboi Carti,R.I.P. Fredo (feat. Young Nudy) - Notice Me,111084
2024-10-27 02:08,Travis Scott,the ends,112674
2024-10-27 02:09,Travis Scott,way back,77879
2024-10-27 02:10,Young Thug,pick up the phone (feat. Quavo),63413
2024-10-27 02:11,Travis Scott,Nightcrawler (feat. Swae Lee & Chief Keef),48599
2024-10-27 02:13,Kanye West,No More Parties In LA,88154
2024-10-27 02:15,Lil Yachty,Yacht Club (feat. Juice WRLD),122659
2024-10-27 02:16,XXXTENTACION,$$$ - with Matt Ox,66966
2024-10-27 02:16,Playboi Carti,Stop Breathing,32333
2024-10-27 02:18,Drake,Started From the Bottom,80886
2024-10-27 02:18,Mau P,Your Mind Is Dirty,44884
2024-10-27 02:19,Playboi Carti,Lean 4 Real (feat. Skepta),37604
2024-10-27 02:20,Trippie Redd,Love Scars,87202
2024-10-27 02:22,Travis Scott,beibs in the trap,85205
2024-10-27 02:23,Travis Scott,MODERN JAM (feat. Teezo Touchdown),77310
2024-10-27 02:24,Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),52221
2024-10-27 02:26,Kid Cudi,Pursuit Of Happiness (Nightmare),90720
2024-10-27 02:26,ScHoolboy Q,Collard Greens,14071
2024-10-27 02:27,Yeat,Poppin,59129
2024-10-27 02:30,Kanye West,Waves,167682
2024-10-27 02:32,Playboi Carti,ALL RED,148053
2024-10-27 02:35,Travis Scott,FE!N (feat. Playboi Carti),157868
2024-10-27 02:38,Mac Miller,She Said,24113
2024-10-27 02:38,The Weeknd,Timeless (feat. Playboi Carti),179710
2024-10-27 02:39,XXXTENTACION,UP LIKE AN INSOMNIAC - Freestyle,38951
2024-10-27 02:39,Lil Wayne,Uproar,11273
2024-10-27 02:40,Krabi,ACID PLAAT,58409
2024-10-27 02:41,Pharrell Williams,Freedom,90314
2024-10-27 02:43,Rammstein,Du hast,120732
2024-10-27 02:45,Billy Idol,Rebel Yell,91103
2024-10-27 02:46,Van Halen,Ain't Talkin' 'Bout Love - 2015 Remaster,59338
2024-10-27 02:47,Queens of the Stone Age,Song For The Dead,57527
2024-10-27 02:49,Guns N' Roses,Welcome To The Jungle,97105
2024-10-27 02:50,Kings of Leon,Sex on Fire,73479
2024-10-27 02:51,AC/DC,Hells Bells,62589
2024-10-27 02:53,New Radicals,You Get What You Give,104478
2024-10-27 02:54,The Verve,Bitter Sweet Symphony - Remastered 2016,81211
2024-10-27 02:56,Martin Ikin,Make U Sweat,148730
2024-10-27 02:56,Metallica,Master of Puppets (Remastered),0
2024-10-27 02:58,Anti Up,The Weekend,78692
2024-10-27 03:00,Mike Posner,Cooler Than Me - Single Mix,125701
2024-10-27 03:04,Zedd,Clarity,24014
2024-10-27 03:04,Disclosure,Latch,255866
2024-10-27 03:06,Alex Clare,Too Close,107136
2024-10-27 03:08,FISHER,You Little Beauty,1381
2024-10-27 03:08,d4vd,Feel It (From “Invincible”),89675
2024-10-27 03:08,Fred again..,Danielle (smile on my face),1532
2024-10-27 03:08,NGHTMRE,REDLIGHT - Holy Goof Remix,20688
2024-10-27 03:08,Khalid,The Ways (with Swae Lee),4829
2024-10-27 03:08,The Sponges,Space Funk '75,917
2024-10-27 03:08,La Roux,Bulletproof,1021
2024-10-27 03:08,FISHER,Crowd Control,1044
2024-10-27 03:08,HODA,Kicks,2948
2024-10-27 03:08,John Summit,Shiver,1741
2024-10-27 03:08,Imagine Dragons,Radioactive,1509
2024-10-27 03:09,Chris Lake,In The Yuma (feat. Aatig),35294
2024-10-27 03:10,Dom Dolla,girl$,87759
2024-10-27 10:17,Odd Mob,Losing Control,4142
2024-10-27 10:17,Frank Ocean,Nights,307151
2024-10-27 19:55,Odd Mob,Losing Control,23850
2024-10-27 20:25,Odd Mob,Losing Control,77567
2024-10-27 21:29,Odd Mob,Losing Control,59919
2024-10-27 21:30,Chris Lake,I Want You,108739
2024-10-27 21:32,SOSA,BLOW (WHITE GIRL IN TOWN) [feat. Kilo Ali],145454
2024-10-27 21:40,DANNY AVILA,YES B!TCH (feat. Rome Fortune),60315
2024-10-27 21:41,Anti Up,The Weekend,45050
2024-10-27 21:43,Odd Mob,Losing Control,635
2024-10-27 21:43,OMNOM,By Myself (feat. XKYLAR),74120
2024-10-27 21:44,Riordan,As The Beat Goes Onnn,1759
2024-10-27 21:44,Biscits,Don't Stop,1122
2024-10-27 22:39,Disclosure,White Noise,258030
2024-10-27 22:42,fun.,We Are Young (feat. Janelle Monáe),277
2024-10-27 22:42,Disclosure,Arachnids,203370
2024-10-27 22:45,Disclosure,Holding On,152896
2024-10-27 23:49,Disclosure,Holding On,19970
2024-10-27 23:50,OMNOM,By Myself (feat. XKYLAR),21080
2024-10-27 23:50,Disclosure,In My Arms - Edit,3980
2024-10-27 23:50,Class Fools,Some Nights,33610
2024-10-27 23:52,Disclosure,Arachnids,65480
2024-10-27 23:53,Disclosure,BOSS - Radio Edit,1730
2024-10-27 23:53,Disclosure,Holding On,19470
2024-10-27 23:53,Future,The Percocet & Stripper Joint,94830
2024-10-27 23:54,Chezile,Beanie,51940
2024-10-27 23:54,Empire Of The Sun,Walking On A Dream,3260
2024-10-27 23:55,Gorillaz,Sorcererz,23150
2024-10-27 23:58,BROCKHAMPTON,STAR,10330
2024-10-27 23:58,Gorillaz,Empire Ants (feat. Little Dragon),196820
2024-10-27 23:58,Gorillaz,Andromeda (feat. DRAM),14980
2024-10-27 23:59,"Tyler, The Creator",OKRA,1020
2024-10-27 23:59,Disclosure,In My Arms - Edit,820
2024-10-27 23:59,Disclosure,White Noise,1450
2024-10-27 23:59,Gorillaz,Kansas,1060
2024-10-28 00:00,Matroda,Can’t Fight The Feeling,94270
2024-10-28 00:04,AC Slater,The Don,12890
2024-10-28 00:04,FineArt,With U,2540
2024-10-28 00:04,DONT BLINK,ACID HOUSE,12350
2024-10-28 00:04,Anti Up,Freaky Feed Me,207760
2024-10-28 00:05,Chris Lake,in2minds,1950
2024-10-28 00:05,Fred again..,places to be,780
2024-10-28 00:05,Biscits,Your Body,1920
2024-10-28 00:05,TS7,So High,1320
2024-10-28 00:05,Dombresky,Simple Hit,1100
2024-10-28 00:05,Chris Lake,Turn off the Lights,65630
2024-10-28 00:05,Dom Dolla,Take It,1390
2024-10-28 00:05,Bassboy,Thru Your Mind,780
2024-10-28 00:05,Chris Lorenzo,Hallucinogen,770
2024-10-28 00:05,Lemtom,Wanna See U,640
2024-10-28 00:05,AlunaGeorge,You Know You Like It - Tchami Remix,610
2024-10-28 00:07,Proxy,Raven - Torren Foot & Airwolf Paradise Remix,3730
2024-10-28 00:07,Anti Up,The Weekend,2170
2024-10-28 00:07,belac,All the Way,75180
2024-10-28 00:07,MPH,Nova,2900
2024-10-28 00:27,Chris Lake,In The Yuma (feat. Aatig),74380
2024-10-28 00:31,OMNOM,By Myself (feat. XKYLAR),105450
2024-10-28 00:41,Odd Mob,"All Day, All Night",49510
2024-10-28 00:45,Chris Lake,"Lies, Deception, And Fantasy",271013
2024-10-28 00:47,Chris Lake,in2minds,1380
2024-10-28 00:47,Jay Faded,Way You Move,21310
2024-10-28 00:47,Daft Punk,Around the World,1050
2024-10-28 00:47,Martin Ikin,Hands Up,67936
2024-10-28 00:47,Marlon Hoffstadt,It's That Time - FISHER Remix,1510
2024-10-28 00:47,Martin Ikin,You,730
2024-10-28 00:47,Twin Diplomacy,Numb,850
2024-10-28 00:47,Kungs,Please Be Mine,1060
2024-10-28 00:47,DANNY AVILA,YES B!TCH (feat. Rome Fortune),950
2024-10-28 00:49,Gorgon City,Biggest Regret (feat. Bbyafricka),108670
2024-10-28 00:49,SOSA,BLOW (WHITE GIRL IN TOWN) [feat. Kilo Ali],430
2024-10-28 00:50,Chris Lake,In The Yuma (feat. Aatig),1100
2024-10-28 00:50,John Summit,Go Back (feat. Julia Church),72950
2024-10-28 00:50,Jay Faded,Way You Move,870
2024-10-28 00:50,John Summit,Make Me Feel,1150
2024-10-28 00:50,Matroda,4U,430
2024-10-28 00:50,Qubiko,Love Like This,810
2024-10-28 00:50,Jauz,Gassed Up,1070
2024-10-28 00:54,Endor,Pump It Up,800
2024-10-28 00:54,Martin Ikin,Make U Sweat,840
2024-10-28 00:54,Martin Ikin,Make U Sweat,4520
2024-10-28 00:54,John Summit,Where You Are,216530
2024-10-28 00:54,Kungs,Please Be Mine,1340
2024-10-28 00:55,Disclosure,Arachnids,69620
2024-10-28 00:56,Gorgon City,Biggest Regret (feat. Bbyafricka),2400
2024-10-28 00:56,Disclosure,White Noise,62680
2024-10-28 00:56,Kungs,Please Be Mine,1410
2024-10-28 01:00,Starjunk 95,Giga Groove Radio,560
2024-10-28 01:00,Dom Dolla,girl$,209552
2024-10-28 01:00,Friction,Your Love,5267
2024-10-28 01:00,spüke,Emanate,700
2024-10-28 01:00,LF SYSTEM,Afraid To Feel,900
2024-10-28 01:00,DONT BLINK,VIBRATION,1000
2024-10-28 01:00,Noizu,Moon Groove,660
2024-10-28 01:00,Jauz,Feel The Volume,660
2024-10-28 01:00,Chris Lake,Deceiver,940
2024-10-28 01:00,DONT BLINK,ACID HOUSE,1030
2024-10-28 01:00,FISHER,It's A Killa,530
2024-10-28 01:00,Noizu,4 The People,660
2024-10-28 01:02,Gorgon City,Voodoo,129470
2024-10-28 01:43,OMNOM,By Myself (feat. XKYLAR),9100
2024-10-28 02:57,Matroda,4U,21100
2024-10-28 03:02,Odd Mob,"All Day, All Night",6500
2024-10-28 05:49,Gorgon City,Voodoo,84655
2024-10-28 05:49,James Hype,Ferrari,16167
2024-10-28 05:53,Fred again..,places to be,226677
2024-10-28 05:53,MPH,Screamer,36415
2024-10-28 05:54,Frank Ocean,Nights,10866
2024-10-28 05:58,Frank Ocean,Ivy,249191
2024-10-28 06:01,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400
2024-10-28 06:02,XXXTENTACION,Fuck Love,626
2024-10-28 06:02,Frank Ocean,Biking (Solo),650
2024-10-28 06:02,Frank Ocean,Lost,650
2024-10-28 06:02,Drake,"Hold On, We're Going Home",812
2024-10-28 06:02,Frank Ocean,Moon River,1044
2024-10-28 06:02,M83,Outro,26094
2024-10-28 06:02,Frank Ocean,Pyramids,1160
2024-10-28 06:02,Joey Bada$$,Head High,696
2024-10-28 06:11,Frank Ocean,Biking (Solo),21595
2024-10-28 06:15,Disclosure,Arachnids,216448
2024-10-28 06:36,Disclosure,Arachnids,22975
2024-10-28 15:33,"Tyler, The Creator",St. Chroma (feat. Daniel Caesar),197019
2024-10-28 15:33,"Tyler, The Creator",Rah Tah Tah,10873
2024-10-28 15:34,"Tyler, The Creator",Noid,6271
2024-10-28 15:37,"Tyler, The Creator","Darling, I (feat. Teezo Touchdown)",34517
2024-10-28 15:53,"Tyler, The Creator",Judge Judy,223637
2024-10-28 15:54,Disclosure,Arachnids,79189
2024-10-28 15:56,Disclosure,Holding On,28330
2024-10-28 16:02,OMNOM,By Myself (feat. XKYLAR),23701
2024-10-28 16:05,Disclosure,White Noise,46165
2024-10-28 16:09,Valentino Khan,Pump,1045
2024-10-28 16:09,Biscits,Talk To Me,1173
2024-10-28 16:09,Deeper Purpose,The Slap,1066
2024-10-28 16:09,Jauz,Feel The Volume,39018
2024-10-28 16:11,Gorgon City,Biggest Regret (feat. Bbyafricka),22293
2024-10-28 16:12,OMNOM,By Myself (feat. XKYLAR),46997
2024-10-28 16:12,Ship Wrek,Need It,1471
2024-10-28 16:20,Matroda,4U,5610
2024-10-28 16:23,Disclosure,Arachnids,215016
2024-10-28 16:28,Disclosure,Holding On,315000
2024-10-28 16:29,Joey Bada$$,500 Benz,1114
2024-10-28 16:29,Men I Trust,Show Me How,1857
2024-10-28 16:29,Frank Ocean,Solo,464
2024-10-28 16:29,Daniel Caesar,Get You (feat. Kali Uchis),650
2024-10-28 16:29,Drake,Jungle,464
2024-10-28 16:29,Healy,Slalom (feat. PLC),557
2024-10-28 16:29,Lupe Fiasco,WAV Files,1555
2024-10-28 16:29,Joji,SLOW DANCING IN THE DARK,534
2024-10-28 16:29,Brent Faiyaz,Wasting Time ( feat. Drake & The Neptunes ),580
2024-10-28 16:29,Calvin Harris,Blame (feat. John Newman),975
2024-10-28 16:29,Childish Gambino,Sober,3227
2024-10-28 16:29,Logic,Heard Em Say,4517
2024-10-28 16:29,Chance the Rapper,Acid Rain,580
2024-10-28 16:33,Healy,Slalom (feat. PLC),232791
2024-10-28 16:36,Joey Bada$$,500 Benz,201818
2024-10-28 16:58,Kendrick Lamar,Sherane a.k.a Master Splinter’s Daughter,203794
2024-10-28 19:03,"Tyler, The Creator",Garden Shed (feat. Estelle),162070
2024-10-28 19:05,Disclosure,Arachnids,119780
2024-10-28 19:08,Chris Lake,in2minds,201979
2024-10-28 19:11,Matroda,4U,180703
2024-10-28 19:12,Chris Lake,"Lies, Deception, And Fantasy",230
2024-10-28 19:12,Skrillex,Leave Me Like This,33877
2024-10-28 19:15,Anti Up,Freaky Feed Me,215192
2024-10-28 19:16,Dombresky,Simple Hit,28847
2024-10-28 19:16,FISHER,Stop It,830
2024-10-28 19:18,Truth x Lies,Mirror Mirror (feat. TELLER),104770
2024-10-28 19:20,Odd Mob,"All Day, All Night",36180
2024-10-28 19:20,Disclosure,In My Arms - Edit,136620
2024-10-28 19:22,Marlon Hoffstadt,It's That Time - FISHER Remix,67650
2024-10-28 19:22,DANNY AVILA,YES B!TCH (feat. Rome Fortune),51870
2024-10-28 19:24,Samstone,Euphoria,710
2024-10-28 19:24,Marie Davidson,Work It - Soulwax Remix,640
2024-10-28 19:24,Deeper Purpose,Stop Trippin',600
2024-10-28 19:24,John Summit,Go Back (feat. Julia Church),92270
2024-10-28 19:24,DREYA V,Old Skool,440
2024-10-28 19:24,Martin Ikin,Hands Up,520
2024-10-28 19:24,Chris Lake,"Lies, Deception, And Fantasy",1340
2024-10-28 19:24,warner case,stop,660
2024-10-28 19:24,FISHER,TAKE IT OFF,920
2024-10-28 19:24,Noizu,Summer 91 (Looking Back),630
2024-10-28 19:24,Chris Lake,Turn off the Lights,2390
2024-10-28 19:24,John Summit,What A Life (feat. Stevie Appleton),4700
2024-10-28 19:24,John Summit,What A Life (feat. Stevie Appleton),490
2024-10-28 19:24,Avicii,Levels - Radio Edit,3250
2024-10-28 19:24,Example,All Night,690
2024-10-28 19:24,Example,All Night,390
2024-10-28 19:24,Truth x Lies,Think About It,610
2024-10-28 19:24,Martin Ikin,You,880
2024-10-28 19:24,DONT BLINK,VIBRATION,600
2024-10-28 19:24,Noizu,Moon Groove,910
2024-10-28 19:24,Empire Of The Sun,We Are The People - southstar Remix,1430
2024-10-28 19:24,Champagne Kenny,Hands Up,500
2024-10-28 19:24,Fred again..,Marea (we’ve lost dancing),570
2024-10-28 19:24,Disclosure,White Noise,500
2024-10-28 19:24,Lemtom,Wanna See U,640
2024-10-28 19:24,AlunaGeorge,You Know You Like It - Tchami Remix,590
2024-10-28 19:24,Jauz,Feel The Volume,600
2024-10-28 19:24,Proxy,Raven - Torren Foot & Airwolf Paradise Remix,960
2024-10-28 19:24,John Summit,Shiver,450
2024-10-28 19:24,MPH,Rush,590
2024-10-28 19:24,Jauz,Chains,520
2024-10-28 19:24,MPH,Screamer,630
2024-10-28 19:25,Joshwa,Get Stupid,1010
2024-10-28 19:25,NGHTMRE,REDLIGHT - Holy Goof Remix,1040
2024-10-28 19:25,TS7,So High,660
2024-10-28 19:25,Starjunk 95,Stardust Circuit,1410
2024-10-28 19:25,FISHER,Ya Didn't,770
2024-10-28 19:25,Holy Goof,Over You,1170
2024-10-28 19:25,Starjunk 95,Groove District,990
2024-10-28 19:25,wavzur,Black Stallion,850
2024-10-28 19:25,Class Fools,Some Nights,22300
2024-10-28 19:25,Matroda,Can’t Fight The Feeling,1730
2024-10-28 19:27,Chris Lorenzo,California Dreamin' (feat. High Jinx),990
2024-10-28 19:27,HODA,Kicks,750
2024-10-28 19:27,FineArt,With U,700
2024-10-28 19:27,Chris Lake,Free Your Body - Noizu Remix,1690
2024-10-28 19:27,Chris Lake,The Answer (featuring Arthur Baker & Victor Simonelli),120640
2024-10-28 19:28,Foamo,Without You,1520
2024-10-28 19:28,Skrillex,Leave Me Like This,890
2024-10-28 19:28,Riordan,Needle On The Record,68670
2024-10-28 19:28,Jay Pryor,All This,460
2024-10-28 19:29,Sammy Virji,Find My Way Home,51880
2024-10-28 19:31,Samstone,Euphoria,530
2024-10-28 19:31,AC Slater,Seismic,4690
2024-10-28 19:31,Chris Lake,"Lies, Deception, And Fantasy",1440
2024-10-28 19:31,BICEP,Glue,700
2024-10-28 19:31,BICEP,Glue,18500
2024-10-28 19:31,Deeper Purpose,The Slap,610
2024-10-28 19:31,FISHER,Ya Kidding,900
2024-10-28 19:31,FISHER,Ya Kidding,780
2024-10-28 19:31,Duke Dumont,Ain't Giving Up,95480
2024-10-28 19:39,Zero,Mother Nature,69880
2024-10-28 21:10,FISHER,TAKE IT OFF,33860
2024-10-28 21:10,Gorgon City,Voodoo,3910
2024-10-28 21:12,Disclosure,BOSS - Radio Edit,320
2024-10-28 21:12,Disclosure,Arachnids,86060
2024-10-28 21:12,Future,The Percocet & Stripper Joint,2530
2024-10-28 21:12,John Summit,What A Life (feat. Stevie Appleton),470
2024-10-28 21:12,Disclosure,In My Arms - Edit,280
2024-10-28 21:13,GoldLink,Joke Ting (feat. Ari PenSmith),740
2024-10-28 21:13,Disclosure,January,70680
2024-10-28 21:14,Gorillaz,Ascension (feat. Vince Staples),41790
2024-10-28 21:17,A$AP Rocky,Kids Turned Out Fine,172160
2024-10-28 21:17,Mac Miller,Inside Outside,2380
2024-10-28 21:17,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),2080
2024-10-28 21:20,Kanye West,Waves,181573
2024-10-28 21:33,Kanye West,Blood On The Leaves,730
2024-10-28 21:33,Mac Miller,Self Care,326386
2024-10-28 21:33,Daniel Caesar,ENTROPY,1220
2024-10-28 21:35,Kanye West,No More Parties In LA,0
2024-10-28 21:35,BROCKHAMPTON,GOLD,1280
2024-10-28 21:35,Kanye West,Father Stretch My Hands Pt. 1,135920
2024-10-28 21:36,Vince Staples,Norf Norf,610
2024-10-28 21:36,BROCKHAMPTON,STAR,70130
2024-10-28 21:36,Young Thug,Sin (feat. Jaden Smith),640
2024-10-28 21:36,"Tyler, The Creator",OKRA,390
2024-10-28 21:39,Vince Staples,Norf Norf,183160
2024-10-28 21:41,Young Thug,Sin (feat. Jaden Smith),79020
2024-10-28 21:43,Bas,Tribe (with J. Cole),770
2024-10-28 21:43,Kanye West,POWER,1000
2024-10-28 21:43,Playboi Carti,Lean 4 Real (feat. Skepta),600
2024-10-28 21:43,BROCKHAMPTON,SWAMP,780
2024-10-28 21:43,Lil Wayne,Dedicate,810
2024-10-28 21:43,Travis Scott,goosebumps,144550
2024-10-28 21:43,Bas,Boca Raton (with A$AP Ferg),670
2024-10-28 21:45,Kanye West,POWER,125730
2024-10-28 21:47,Playboi Carti,New Choppa,1960
2024-10-28 21:47,Playboi Carti,Lean 4 Real (feat. Skepta),131010
2024-10-28 21:48,Playboi Carti,R.I.P.,1790
2024-10-28 21:48,Drake,10 Bands,970
2024-10-28 21:48,Drake,Know Yourself,550
2024-10-28 21:48,YBN Nahmir,Bounce Out With That,22070
2024-10-28 21:49,Drake,10 Bands,51760
2024-10-28 21:49,Drake,Know Yourself,47930
2024-10-28 21:50,Kanye West,Send It Up,17750
2024-10-28 21:51,Chance the Rapper,Favorite Song,81130
2024-10-28 21:51,A$AP Rocky,Babushka Boi,1010
2024-10-28 21:51,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),1070
2024-10-28 21:55,Trippie Redd,Poles 1469,138170
2024-10-28 22:01,Travis Scott,sweet sweet,950
2024-10-28 22:01,Trippie Redd,Poles 1469,4450
2024-10-28 22:03,YBN Nahmir,Rubbin off the Paint,159915
2024-10-28 22:07,YBN Nahmir,Porsches In The Rain,180389
2024-10-28 22:36,"Tyler, The Creator","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",3818
2024-10-28 22:36,"Tyler, The Creator",I Killed You,9194
2024-10-28 22:36,Travis Scott,CAN'T SAY,44044
2024-10-28 22:36,"Tyler, The Creator",Judge Judy,2218
2024-10-28 22:37,"Tyler, The Creator",Take Your Mask Off (feat. Daniel Caesar & LaToiya Williams),15808
2024-10-28 22:37,"Tyler, The Creator",Balloon (feat. Doechii),20821
2024-10-28 22:39,"Tyler, The Creator",I Hope You Find Your Way Home,11583
2024-10-28 22:39,Disclosure,BOSS - Radio Edit,1741
2024-10-28 22:39,Disclosure,BOSS - Radio Edit,812
2024-10-28 22:39,Disclosure,Arachnids,22593
2024-10-28 22:42,Disclosure,Higher Than Ever Before,196598
2024-10-28 22:48,Disclosure,January,354986
2024-10-28 22:50,Disclosure,Watch Your Step (Harvey Sutherland Remix),124718
2024-10-28 22:51,Disclosure,Where Angels Fear To Tread,17832
2024-10-29 00:12,Disclosure,Where Angels Fear To Tread,1480
2024-10-29 00:16,Disclosure,In My Arms - Edit,225400
2024-10-29 02:45,Disclosure,Holding On,165460
2024-10-29 02:49,Disclosure,Feel Like I Do,3130
2024-10-29 02:49,Disclosure,Stimulation,3220
2024-10-29 02:49,Disclosure,Tenderly,9030
2024-10-29 02:49,Disclosure,Latch,251430
2024-10-29 02:51,Disclosure,Arachnids,83330
2024-10-29 02:53,Logic,Lost In Translation,5201
2024-10-29 02:53,Odd Mob,Reading My Mind,125528
2024-10-29 02:57,Rae Sremmurd,This Could Be Us,2800
2024-10-29 02:57,Isaiah Rashad,Free Lunch,2420
2024-10-29 02:57,"Tyler, The Creator",NEW MAGIC WAND,195320
2024-10-29 02:59,Frank Ocean,Self Control,160067
2024-10-29 04:50,"Tyler, The Creator","FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",7210
2024-10-29 04:50,Travis Scott,sdp interlude,37938
2024-10-29 04:52,Anti Up,Chromatic,88256
2024-10-29 07:04,Disclosure,Arachnids,251304
2024-10-29 07:08,Frank Ocean,Sweet Life,215659
2024-10-29 17:51,Frank Ocean,Sweet Life,703
2024-10-29 17:55,Frank Ocean,Pink Matter,268813
2024-10-29 17:59,The English Beat,Save It For Later,213933
2024-10-29 17:59,Domo Genesis,Coming Back (feat. Mac Miller),1030
2024-10-29 17:59,Travis Scott,Days Before Rodeo: The Prayer,1020
2024-10-29 17:59,ScHoolboy Q,Los Awesome,14673
2024-10-29 18:03,Arctic Monkeys,505,253586
2024-10-29 18:06,The Killers,Somebody Told Me,830
2024-10-29 18:06,Disclosure,You & Me - Flume Remix,121883
2024-10-29 18:06,Daniel Caesar,Get You (feat. Kali Uchis),1020
2024-10-29 18:09,A$AP Rocky,Kids Turned Out Fine,183120
2024-10-29 18:10,A$AP Rocky,Kids Turned Out Fine,7100
2024-10-29 18:10,Biscits,Talk To Me,860
2024-10-29 18:10,Frank Ocean,Super Rich Kids,100100
2024-10-29 18:13,Mac Miller,Weekend (feat. Miguel),1400
2024-10-29 18:13,A$AP Rocky,Purity (feat. Frank Ocean),148540
2024-10-29 18:13,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),210
2024-10-29 18:13,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),3170
2024-10-29 18:17,Frank Ocean,Ivy,229630
2024-10-29 18:17,Miami Horror,Restless - Kraak & Smaak Remix,2440
2024-10-29 18:17,Kendrick Lamar,Sherane a.k.a Master Splinter’s Daughter,5070
2024-10-29 18:17,Daniel Caesar,ENTROPY,4220
2024-10-29 18:19,Frank Ocean,Godspeed,132290
2024-10-29 18:24,Saba,Photosynthesis,1578
2024-10-29 18:24,Childish Gambino,Sober,168590
2024-10-29 18:28,Louis Futon,Surreal,238651
2024-10-29 18:31,Vacations,Young,189160
2024-10-29 18:33,Drake,Doing It Wrong,696
2024-10-29 18:33,Mac Miller,What's the Use?,789
2024-10-29 18:33,The Underachievers,Rain Dance (Phase 1 Intro),123939
2024-10-29 18:37,Frank Ocean,Solo,257380
2024-10-29 19:01,Daniel Caesar,Best Part (feat. H.E.R.),193859
2024-10-29 19:02,Lyn Lapid,In My Mind,5060
2024-10-29 19:02,Childish Gambino,I. Flight of the Navigator,3960
2024-10-29 19:02,Frank Ocean,Moon River,40210
2024-10-29 19:05,Disclosure,Arachnids,195770
2024-10-29 19:07,Disclosure,Holding On,86170
2024-10-29 19:09,Future,The Percocet & Stripper Joint,148453
2024-10-29 19:12,Travis Scott,SKELETONS,145588
2024-10-29 19:14,JAY-Z,Gotta Have It,140746
2024-10-29 19:20,OMNOM,By Myself (feat. XKYLAR),150
2024-10-29 19:20,Trippie Redd,Shake It Up,42111
2024-10-29 19:22,Matroda,4U,87920
2024-10-29 19:22,Class Fools,Some Nights,1870
2024-10-29 19:25,Disclosure,In My Arms - Edit,191715
2024-10-29 19:27,Jay Faded,Way You Move,1710
2024-10-29 19:27,Starjunk 95,Grimestar,144354
2024-10-29 19:29,Jack Ü,Where Are Ü Now (with Justin Bieber),98270
2024-10-29 19:29,Zero,Mother Nature,2650
2024-10-29 19:29,Starjunk 95,Stardust Circuit,810
2024-10-29 19:29,Aluna,Body Pump - Lady Bee Remix,1770
2024-10-29 19:29,MPH,Crash & Burn,340
2024-10-29 19:55,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720
2024-10-29 19:58,Baby Keem,16,156040
2024-10-29 20:02,Daniel Caesar,CYANIDE,120369
2024-10-29 20:04,OMNOM,By Myself (feat. XKYLAR),138750
2024-10-29 20:07,Jay Faded,Way You Move,180938
2024-10-29 20:11,Odd Mob,Lithium,18551
2024-10-29 20:11,The Sponges,Space Funk '75,234000
2024-10-29 20:12,Tchami,The Calling,49230
2024-10-29 20:12,Fred again..,Admit It (u dont want 2),2020
2024-10-29 20:12,LF SYSTEM,Afraid To Feel,850
2024-10-29 20:15,Anti Up,Freaky Feed Me,176660
2024-10-29 20:18,Odd Mob,"All Day, All Night",148850
2024-10-29 20:18,spüke,Emanate,830
2024-10-29 20:19,Lemtom,Wanna See U,50990
2024-10-29 20:19,Matroda,Can’t Fight The Feeling,1470
2024-10-29 20:22,Marlon Hoffstadt,It's That Time - FISHER Remix,1550
2024-10-29 20:22,Kungs,Please Be Mine,186910
